puesto,ciudad,fecha
Agente-Comercial,En remoto,05-01-17
Diseñador-Programador Web,En remoto,04-01-17
Senior 3D Maya Generalist,En remoto,11-01-17
Animador 2D en Flash,En remoto,16-01-17
Diseñador Moda,En remoto,24-01-17
Comercial Ventas,En remoto,27-01-17
Diseñador gráfico especializado en web,En remoto,30-01-17
Retocador fotográfico SENIOR,En remoto,30-01-17
Dev-Ops,En remoto,01-02-17
3D Artist CG Architect,En remoto,01-02-17
Creative talents across multiple disciplines,En remoto,07-02-17
Community Manager freelance especializado en deportes,En remoto,08-02-17
Diseñador Gráfico Freelance en Barcelona,En remoto,08-02-17
Diseñador Industrial de producto,En remoto,07-02-17
UI-UX Designer,En remoto,07-02-17
Diseñador 3D Gran Consumo,En remoto,09-02-17
Técnico Analista SEO-SEM,En remoto,15-02-17
Desarrollador APPs Android iOS,En remoto,15-02-17
Programador de código,En remoto,14-02-17
Python Developer,En remoto,14-02-17
Desarrollo proyecto android,En remoto,14-02-17
Magento Developer,En remoto,14-02-17
Prestashop Developer,En remoto,14-02-17
Frontend Developer,En remoto,14-02-17
UI-UX web designer,En remoto,14-02-17
Desarrollador PHP WP,En remoto,21-02-17
Diseñador(a) Gráfico On-Off,En remoto,20-02-17
Frontend Java Developer,En remoto,17-02-17
Programador Web,En remoto,27-02-17
SEO-SEM,En remoto,06-03-17
Comercial para eventos,En remoto,06-03-17
Comercial Audiovisual,En remoto,06-03-17
Desarrollador web e-commerce,En remoto,06-03-17
Desarrollador Front-End,En remoto,07-03-17
Diseñador Programador Prestashop,En remoto,07-03-17
Comercial Audiovisual,En remoto,07-03-17
Animación Motion Graphics,En remoto,10-03-17
Diseñador web y gráfico,En remoto,10-03-17
Especialista cinema 4D,En remoto,13-03-17
Desarrollador IOS,En remoto,13-03-17
Redactor de motor,En remoto,13-03-17
Experto en SEO,En remoto,17-03-17
Manager de Marketing Junior,En remoto,17-03-17
Community Manager Creativo,En remoto,22-03-17
Programador,En remoto,21-03-17
Desarrollador de aplicaciones para Android e iOS,En remoto,21-03-17
FE Developer for Media Display campaigns,En remoto,20-03-17
Diseñador gráfico,En remoto,20-03-17
Director de arte,En remoto,17-03-17
Desarrollador Joomla MicroSite,En remoto,24-03-17
Brand Designer,En remoto,24-03-17
Ejecutivo cuentas new business,En remoto,22-03-17
Social media manager,En remoto,28-03-17
Programador Drupal,En remoto,28-03-17
Programador web Wordpress,En remoto,27-03-17
Diseñador eCommerce,En remoto,29-03-17
Lingüista,En remoto,04-04-17
Planificador de Medios,En remoto,03-04-17
Diseñador-a Packaging,En remoto,31-03-17
Fotógrafo para Tours Virtuales,En remoto,06-04-17
Proyecto en Camtasia,En remoto,05-04-17
Desarrollador Umbraco,En remoto,04-04-17
Desarrollador web en ruby on rails,En remoto,10-04-17
VFX Producer,En remoto,07-04-17
Desarrollador Front-Back Web,En remoto,12-04-17
Desarrollador Web,En remoto,12-04-17
Diseñador WordPress,En remoto,11-04-17
Dev Ops Engineer,En remoto,10-04-17
Full Stack Web Developer,En remoto,10-04-17
Front End Developer,En remoto,10-04-17
Strategic Planner,En remoto,19-04-17
Digital Strategist (English is a must),En remoto,18-04-17
Programador,En remoto,17-04-17
Desarrollador Shopify,En remoto,19-04-17
Senior Art Director,En remoto,19-04-17
Senior Creative Copy,En remoto,19-04-17
Programador para proyecto en Magento,En remoto,26-04-17
Junior Web & Graphic Designer,En remoto,26-04-17
Senior designer,En remoto,26-04-17
Web Designers,En remoto,25-04-17
Comercial,En remoto,24-04-17
Frontend Developer,En remoto,03-05-17
Liferay JAVA developer,En remoto,03-05-17
Diseñador web,En remoto,28-04-17
Programador-Prestashop,En remoto,27-04-17
Full Stack Developer,En remoto,04-05-17
SEM SEO,En remoto,04-05-17
Fotógrafos y videógrafos,En remoto,04-05-17
Videógrafo,En remoto,09-05-17
Comercial-Ejecutivo de Cuentas,En remoto,08-05-17
SEO,En remoto,08-05-17
Responsable Marketing Digital,En remoto,08-05-17
Wordpress & Front-end Developer,En remoto,05-05-17
Ingeniero Electrónico [Diseño PCB | Desarrollador Firmware],En remoto,05-05-17
Diseñador Gráfico,En remoto,11-05-17
Profesor-a Autodesk 3D studio Max,En remoto,10-05-17
Creativo digital,En remoto,10-05-17
Community Manager nativo Francés,En remoto,10-05-17
Community Manager,En remoto,17-05-17
Experto en Prestashop,En remoto,16-05-17
Fotógrafo interiores,En remoto,19-05-17
Desarrollador iOS (Swift ),En remoto,18-05-17
Diseñador-Programador-Maquetador Front-Back–End Senior,En remoto,22-05-17
Fotógrafo interiores con equipo 360º,En remoto,19-05-17
Redactor(a) experto(a) en temática compras en China y tecnolo...,En remoto,19-05-17
Diseñador web e-commerce Prestashop y Woocommerce,En remoto,25-05-17
Diseñador gráfico web,En remoto,24-05-17
Maquetador html5 bootstrap,En remoto,23-05-17
Operador Técnico Junior de Eventos (Ingeniero-Productor),En remoto,30-05-17
Modelador-a 3D,En remoto,01-06-17
Dissenyador-a banners HTML5,En remoto,31-05-17
Desarrollador Front-end e-Learning,En remoto,31-05-17
Diseñador Maquetador Powerpoint Articulate,En remoto,30-05-17
Diseñador Maquetador,En remoto,30-05-17
Piloto de Drone,En remoto,08-06-17
Diseñador UI-UX,En remoto,08-06-17
Digital Illustrator,En remoto,08-06-17
Escultor-a Lápiz impresora 3D,En remoto,07-06-17
Realizador,En remoto,07-06-17
Diseñador gráfico,En remoto,07-06-17
Desarrollador web,En remoto,07-06-17
Programador-a web y app,En remoto,06-06-17
Fotógrafo-a de interiores,En remoto,12-06-17
Programador de Aplicaciones Híbridas,En remoto,12-06-17
Desarrollador PHP,En remoto,12-06-17
Grafista,En remoto,12-06-17
Editor-a de vídeo,En remoto,12-06-17
Full Stack Developer,En remoto,15-06-17
Senior 3D Artist,En remoto,15-06-17
Redactor,En remoto,14-06-17
Experto en Photoshop,En remoto,13-06-17
Diseñador gráfico-web,En remoto,13-06-17
Marketing Prácticas,En remoto,13-06-17
Community Manager Senior,En remoto,13-06-17
Home Economist Food Stylist,En remoto,20-06-17
Desarrollador android,En remoto,16-06-17
Native russian Copywriter,En remoto,16-06-17
Desarrollador Front End,En remoto,21-06-17
Programador en Prestashop,En remoto,20-06-17
Programador web en Opencart,En remoto,26-06-17
Periodista especializado en moda y estilo de vida,En remoto,28-06-17
Operador de cámara boda,En remoto,26-06-17
Modelador 3D Freelance,En remoto,03-07-17
Copywriter Portugués nativo-a,En remoto,30-06-17
Comercial,En remoto,29-06-17
Modelador 3D,En remoto,06-07-17
Programador Front End,En remoto,06-07-17
Digital Product Designer,En remoto,03-07-17
Diseñador-a y desarrollador-a web (Frontend y Backend),En remoto,10-07-17
Comercial de Agencia de Marketing,En remoto,10-07-17
Especialista SEM,En remoto,07-07-17
UX-UI Brand Designer,En remoto,13-07-17
Fotógrafo Valencia,En remoto,13-07-17
Programador .NET con C#,En remoto,18-07-17
Maquetador-Diseñador Cursos online (HTML5-CSS3-JS),En remoto,17-07-17
Fotógrafo,En remoto,17-07-17
Operador de cámara-Realizador-Motion,En remoto,14-07-17
Innovation Business Devoloper,En remoto,21-07-17
Diseñador-a gráfico web,En remoto,20-07-17
Redactor,En remoto,20-07-17
Analista Web,En remoto,20-07-17
Desarrolador web,En remoto,18-07-17
Web Developer – InsurTech,En remoto,25-07-17
Programador php con conocimientos avanzados de WordPress,En remoto,25-07-17
Responsable Proyectos Arquitecto Retail,En remoto,24-07-17
Desarrollador de apps Android e iOS,En remoto,24-07-17
Desarrollador back-end o fullstack,En remoto,24-07-17
Desarrollador-a de app,En remoto,21-07-17
Community Manager Copy Creativo,En remoto,21-07-17
Especialista en Adwords y Facebook Ads,En remoto,21-07-17
Experto en WordPress,En remoto,21-07-17
UX UI design,En remoto,31-07-17
Programador Android,En remoto,31-07-17
Online Advertising Specialist,En remoto,28-07-17
Pasante para Diseño Web Prácticas,En remoto,26-07-17
Diseñador-a senior UI-UX,En remoto,25-07-17
Maquetador y Diseñador Gráfico,En remoto,11-08-17
Diseñador-a textil,En remoto,10-08-17
Desarrollador de iOS,En remoto,18-08-17
Associate Producer for animated series,En remoto,17-08-17
Graphic and UX designer,En remoto,16-08-17
Programador PHP-Bootstrap BackEnd,En remoto,14-08-17
Maquetador Diseñador Senior HTML5-CSS3&-JS,En remoto,14-08-17
Cámara con equipo propio,En remoto,11-08-17
Docente Phonegap,En remoto,24-08-17
Desarrollador creativo-html5,En remoto,23-08-17
Animador-a After Effects,En remoto,22-08-17
Compositor Nuke,En remoto,28-08-17
Desarrollador IoT,En remoto,31-08-17
Programador .NET,En remoto,31-08-17
Dissenyador-a,En remoto,29-08-17
Director de Arte Diseñador Gráfico,En remoto,29-08-17
Operador de Cámara,En remoto,04-09-17
Experto en creación de video,En remoto,01-09-17
Diseño web,En remoto,31-08-17
Modelador 3D (Cinema 4D zbrush),En remoto,06-09-17
Content Writer with SEO,En remoto,05-09-17
Diseñador,En remoto,04-09-17
Maquetador editorial,En remoto,07-09-17
Color grading etalonaje,En remoto,07-09-17
Ruby on Rails Full Stack Web Developer,En remoto,07-09-17
Diseñador UI UX,En remoto,07-09-17
Community manager,En remoto,14-09-17
Director-a de Arte,En remoto,13-09-17
Desarrollador Web especialista en Shopify,En remoto,12-09-17
Fullstack Developer (NodeJS y Mongo),En remoto,12-09-17
Frontend Developer (React),En remoto,12-09-17
Formador-a (PHP-Mysql-Javascript-Linux-etc.),En remoto,18-09-17
Programador Java j2ee,En remoto,18-09-17
App móvil (Android Y IOS),En remoto,18-09-17
Web Desinger,En remoto,15-09-17
Programador que domine hype,En remoto,15-09-17
Copy creativo,En remoto,20-09-17
Profesor experto en Angular,En remoto,20-09-17
Drupal Developer Desarrollador Drupal,En remoto,19-09-17
Especialista en WooCommerce,En remoto,19-09-17
Delineante CAD para planos montaje stand,En remoto,22-09-17
Community Manager,En remoto,21-09-17
Programador especialista en WordPress,En remoto,21-09-17
Community manager in UK (native),En remoto,21-09-17
Diseñador app ios-android,En remoto,26-09-17
Desarrollador de aplicaciones móviles apps,En remoto,25-09-17
Senior Frontend Engineer,En remoto,28-09-17
Senior Backend Engineer,En remoto,28-09-17
Agente Comercial,En remoto,27-09-17
Montador de vídeo y colorista,En remoto,27-09-17
Diseñador gráfico Web,En remoto,27-09-17
Ilustradores,En remoto,27-09-17
Diseñador gráfico,En remoto,27-09-17
Developer,En remoto,03-10-17
Modelador 2D-3D sketchup vray,En remoto,03-10-17
Graphic designer,En remoto,28-09-17
Programador HTML CSS,En remoto,05-10-17
Diseñador web WordPress & WooCommerce,En remoto,04-10-17
Operador de cámara con experiencia en bodas,En remoto,04-10-17
Desarrollador React Native para app Android,En remoto,09-10-17
Fotógraf@,En remoto,09-10-17
Web Developer (Wordpress),En remoto,16-10-17
Fotógrafo Tarragona,En remoto,16-10-17
Desarrollador .Net C# y-o SQLServer,En remoto,13-10-17
Desarrollador Javascript,En remoto,11-10-17
International Media & Sales,En remoto,18-10-17
Shopify Frontend Developer,En remoto,18-10-17
Proyecto iOS,En remoto,17-10-17
Fotógrafo Ibiza,En remoto,17-10-17
Infografista,En remoto,20-10-17
Experto desarrollo y mantenimiento web,En remoto,19-10-17
Maquetador HTML,En remoto,18-10-17
Diseñador & Maquetador Web,En remoto,23-10-17
Desarrollo con GSuite,En remoto,23-10-17
Retail Producer Productor retail,En remoto,23-10-17
Programador Prestashop,En remoto,20-10-17
Desarrollador PHP-Magento,En remoto,20-10-17
Maquetadores de Storyline 2,En remoto,25-10-17
Front-End Developer Diseñador UX-UI,En remoto,24-10-17
Programador PHP,En remoto,24-10-17
Programador Web,En remoto,27-10-17
Fotógrafo de producto freelance,En remoto,02-11-17
Senior Product design UI-UX,En remoto,31-10-17
Programador Unity 3D,En remoto,31-10-17
Programador Unreal Engine 4,En remoto,06-11-17
Confección-Patronista,En remoto,06-11-17
Diseñador gráfico maquetador,En remoto,06-11-17
Programador Web Magento,En remoto,05-11-17
Digital Web Designer,En remoto,05-11-17
Gestor de base de datos y CRM,En remoto,02-11-17
Equipo Desarrollo Web para Ecommerce,En remoto,02-11-17
Fotógrafo con Inglés,En remoto,02-11-17
Programador Freelance OpenERP Python,En remoto,07-11-17
Senior frontend developer Trading platform,En remoto,07-11-17
Administrativo-a — Contable,En remoto,07-11-17
Artista 3D con experiencia en Maya y Octane Render,En remoto,09-11-17
Dibujante Storyboard,En remoto,09-11-17
Desarrollador-Programador Senior Full Stack para Web,En remoto,14-11-17
Fotógrafo,En remoto,16-11-17
Front-end developer,En remoto,16-11-17
Web Developer Html5-CSS3-PHP-JS,En remoto,15-11-17
2D & 3D Motion Grapher,En remoto,15-11-17
Programador Senior PHP,En remoto,20-11-17
Programador,En remoto,20-11-17
Diseñador UX-UI,En remoto,17-11-17
Fotógrafo Donosti San Sebastián Motrico,En remoto,21-11-17
Programador Senior Prestashop,En remoto,20-11-17
Especialista en Composición y 3D,En remoto,20-11-17
PPC-SEM,En remoto,23-11-17
Desarrollador Web-Wordpress Plugin a Medida,En remoto,23-11-17
3D render specialist,En remoto,23-11-17
Diseñador Online Prácticas,En remoto,22-11-17
Fotógrafo Menorca,En remoto,27-11-17
Posproducción Digital,En remoto,27-11-17
Generalista 3D Motion Graphics,En remoto,27-11-17
Operador Nuke Senior,En remoto,27-11-17
Profesor SQL Server,En remoto,24-11-17
Knitter,En remoto,24-11-17
Animador de personajes 3D,En remoto,29-11-17
Especialista en WooCommerce,En remoto,28-11-17
FullStack Developer (NodeJS PHP),En remoto,28-11-17
Experto en Fb Ads,En remoto,27-11-17
Food Stylist Estilista gastronómico Diseñador de eventos ...,En remoto,27-11-17
Fotógrafo Teruel,En remoto,01-12-17
Desarrollador Apps,En remoto,01-12-17
Ilustrador-a,En remoto,30-11-17
Webmaster y desarrollador Drupal,En remoto,30-11-17
Videógrafo (de bodas),En remoto,30-11-17
Full Stack Developer,En remoto,05-12-17
Ilustrador lettering-caligrafía,En remoto,05-12-17
Operador de cámara en Alicante o alrededores,En remoto,04-12-17
Desarrollador web FullStack,En remoto,04-12-17
CSS Wordpress,En remoto,11-12-17
Senior Frontend-Developer,En remoto,07-12-17
SEO,En remoto,07-12-17
Gestor de contenidos Wordpress (DIVI) Woocommerce,En remoto,07-12-17
Animador 2D,En remoto,14-12-17
Locutor de video corporativo web,En remoto,13-12-17
UX-UI,En remoto,18-12-17
Fotógrafo Soria,En remoto,15-12-17
Programador Magento,En remoto,20-12-17
Desarrollador iOS,En remoto,19-12-17
Ayudante Técnico de postproducción,En remoto,22-12-17
Diseñador Visual,En remoto,29-12-17
Analista Web,En remoto,27-12-17
Traductor-a web,En remoto,02-01-18
Community Manager,En remoto,02-01-18
Locutor de vídeo (castellano y catalán),En remoto,29-12-17
Programador,En remoto,29-12-17
Social media manager y copywritter,En remoto,04-01-18
SEM Specialist,En remoto,03-01-18
Diseñador Gráfico,En remoto,03-01-18
UX-UI designer,En remoto,03-01-18
Experto en SEO Off Page y linkbuilding,En remoto,05-01-18
Creative Copywriter English Native,En remoto,05-01-18
Fotógrafo para Tours Virtuales,En remoto,05-01-18
Director de Arte digital Marketing Digital Senior,En remoto,04-01-18
Desarrollador Web,En remoto,09-01-18
FEELANCE Desarrollador-a HTML5 con Adobe Animate (e-learning),En remoto,11-01-18
Maquetador React,En remoto,11-01-18
Diseñador gráfico en Freepik,En remoto,15-01-18
Experto en Facebook Ads,En remoto,14-01-18
Experto en Publicidad Online- Creador de Funnels de Venta,En remoto,14-01-18
Diseñador industrial con Catia,En remoto,18-01-18
Creative front-end developer,En remoto,18-01-18
Desarrollador Web Back & Front,En remoto,22-01-18
Programador,En remoto,22-01-18
Editor Wordpress,En remoto,22-01-18
Country Digital Marketing Manager (Spanish markets),En remoto,24-01-18
Video Lookbook,En remoto,24-01-18
Copy-Creativ@,En remoto,24-01-18
Diseñador junior,En remoto,24-01-18
Programador-Desarrollador Wordpress Junior,En remoto,24-01-18
Technical Writer,En remoto,25-01-18
Técnico en localizaciones,En remoto,30-01-18
Desarrollador Web,En remoto,30-01-18
Desarrollador WordPress Apps Móvil,En remoto,31-01-18
Redactor para contenidos de marca en italiano y-o portugués ...,En remoto,31-01-18
Desarrollador front-end,En remoto,01-02-18
Diseñador-a gráfico web,En remoto,01-02-18
Digital Account,En remoto,02-02-18
Graphic & UI Designer for Digital Children Content Senior Le...,En remoto,06-02-18
Especialista en SEM-SEO,En remoto,05-02-18
Desarrollador web Prestashop,En remoto,05-02-18
Desarrollador Senior en aplicaciones móviles iOS & Android,En remoto,06-02-18
Community Manager,En remoto,06-02-18
Programador Email Marketing,En remoto,06-02-18
Diseñador-diseñadora gráfica,En remoto,06-02-18
Diseñador On-Off,En remoto,06-02-18
Guionista,En remoto,07-02-18
Analista Web,En remoto,06-02-18
Frontend WP,En remoto,06-02-18
Diseñador visual UX,En remoto,06-02-18
Sénior desarrollador-diseñador front-end html-css-js,En remoto,06-02-18
DevOps Administrador de sistemas,En remoto,27-09-17
Administrativo Contable Office Manager,En remoto,25-08-17
Motionographer Diseñador,En remoto,07-02-18
Ilustrador-a,En remoto,07-02-18
Diseñador web front end,En remoto,07-02-18
Operador de cámara & Editor de vídeo,En remoto,07-02-18
